,B.1.1.7,B.1.351,P.1,B.1.617.2,B.1.617.1,undetermined,city,k
2021-03-03,0.8165608592959609,0.02092412731769706,0.01471096888497357,0.0029698103037461873,0.0027579095817642924,0.1420763246158578,Zürich (ZH),9.0
2021-03-04,0.8287358676209591,0.019481951139375644,0.014850888936985577,0.0029415217309862614,0.002552912353786188,0.13143685821790724,Zürich (ZH),9.0
2021-03-05,0.8484333601258949,0.01661070371862701,0.013457602594039686,0.0026240762350776005,0.0022155363889995914,0.11665872093736128,Zürich (ZH),9.0
2021-03-06,0.8713552812837739,0.011775284084033485,0.01090844560516457,0.002100424465682834,0.0018702873206063858,0.10199027724073874,Zürich (ZH),9.0
2021-03-07,0.8916374029349822,0.005802715379237862,0.007922041941238649,0.0015822080017912153,0.0017211795438451525,0.09133445219890494,Zürich (ZH),9.0
2021-03-08,0.9044349155227425,0.00064312010013123,0.005507739784472273,0.0013343803213822626,0.0019311177240245799,0.08614872654724709,Zürich (ZH),9.0
2021-03-09,0.9080086682623284,0.0,0.00463433783396487,0.001646692691109349,0.0026325577681858754,0.08307774344441154,Zürich (ZH),9.0
2021-03-10,0.9047826923378104,0.0,0.005347322407713097,0.0019219585661416911,0.0034916331312025177,0.08445639355713229,Zürich (ZH),9.0
2021-03-11,0.8978783576541849,0.0022679692037295327,0.007099395156139575,0.0019832342989639976,0.004910978844368199,0.08586006484261381,Zürich (ZH),9.0
2021-03-12,0.8911754873534748,0.005831382379682,0.00902425890728887,0.0014311850027403368,0.007687303907661593,0.08485038244915251,Zürich (ZH),9.0
2021-03-13,0.8885547281523182,0.008456394145723245,0.010519039534119846,0.0,0.012677793552407468,0.07979204461543116,Zürich (ZH),9.0
2021-03-14,0.8917846352314962,0.010293823308480499,0.011794357229180838,0.0,0.019097977484738096,0.06702920674610431,Zürich (ZH),9.0
2021-03-15,0.8997001450583431,0.012509418367600944,0.01286630228973867,0.0,0.025105658232698183,0.049818476051619175,Zürich (ZH),9.0
2021-03-16,0.908276478522906,0.016743279730363526,0.013610452313610613,0.0,0.027168747420658064,0.03420104201246168,Zürich (ZH),9.0
2021-03-17,0.9148772334220784,0.022768402152157266,0.01352189742457999,0.0,0.024482485243662963,0.02434998175752133,Zürich (ZH),9.0
2021-03-18,0.9195700537429107,0.028150952445954374,0.012425030042396677,0.0,0.019967641049665332,0.019886322719073014,Zürich (ZH),9.0
2021-03-19,0.9228740170872458,0.02997610070086187,0.01081621832000291,0.0,0.01749851299672352,0.01883515089516595,Zürich (ZH),9.0
2021-03-20,0.9243717672487323,0.026919525197099003,0.009456963898858578,0.0,0.01964140589608367,0.019610337759226503,Zürich (ZH),9.0
2021-03-21,0.9233438450091067,0.020408238792692254,0.00883983699005436,0.00011616268328083627,0.026521973420516997,0.020769943104348813,Zürich (ZH),9.0
2021-03-22,0.9204046215429825,0.01372527315865237,0.008955982500378688,0.0,0.03534214178986651,0.021571981008119915,Zürich (ZH),9.0
2021-03-23,0.9177111695020442,0.009903422255030523,0.009684290127552243,0.0,0.0409698197015106,0.021731298413862336,Zürich (ZH),9.0
2021-03-24,0.9172884066442969,0.009950648564597217,0.010901269881393795,0.0,0.0397633212215786,0.02209635368813348,Zürich (ZH),9.0
2021-03-25,0.9189760218377879,0.012943704623774296,0.012466180369075453,0.0,0.03215539849989787,0.023458694669464476,Zürich (ZH),9.0
2021-03-26,0.9208651105621704,0.017080330970589367,0.01402778311122357,0.0,0.02189472464657053,0.026132050709446145,Zürich (ZH),9.0
2021-03-27,0.9210078324530917,0.020955674428169896,0.015228647724487713,0.0009098746136123973,0.012608680165047466,0.029289290615590855,Zürich (ZH),9.0
2021-03-28,0.9187267262219262,0.023990941705631912,0.015660761648050164,0.002001524992189738,0.006501435524127941,0.03311860990807392,Zürich (ZH),9.0
2021-03-29,0.9143427918631257,0.026612350918828707,0.01516782825567475,0.0027444938315647643,0.0036273167475624254,0.0375052183832438,Zürich (ZH),9.0
2021-03-30,0.9096742502566022,0.02931194201913877,0.013900673439020838,0.0031459153549545406,0.0028474002042928786,0.04111981872599077,Zürich (ZH),9.0
2021-03-31,0.9082830312333984,0.031371881076750555,0.012453701329574025,0.003233166541615021,0.002900017615595003,0.041758202203067134,Zürich (ZH),9.0
2021-04-01,0.9125968432988312,0.031277215381931865,0.011575878030344643,0.0030778099764344744,0.0029024021612032084,0.03856985115125464,Zürich (ZH),9.0
2021-04-02,0.9209568543814873,0.028721824278746165,0.011354016750196443,0.0027970838811136717,0.0025417078081928163,0.03362851290026338,Zürich (ZH),9.0
2021-04-03,0.9298489166186387,0.02502787168161156,0.011417593149495328,0.0024983630335867306,0.0018994125376368977,0.02930784297903082,Zürich (ZH),9.0
2021-04-04,0.9372630247160801,0.021915934522480363,0.011499615141469452,0.0022765113902916633,0.0011438583668132805,0.02590105586286499,Zürich (ZH),9.0
2021-04-05,0.9426998334533789,0.020807782636697556,0.01151058620904701,0.0022481713469043453,0.00040284648664627986,0.022330779867325925,Zürich (ZH),9.0
2021-04-06,0.9456139524811358,0.022698265388490797,0.011519698456142854,0.002493000555093001,0.0,0.017675083119137645,Zürich (ZH),9.0
2021-04-14,0.9009271849639269,0.0376864636943745,0.020321493712054127,0.00341983230906873,0.0008847002991249083,0.03676032502145072,Zürich (ZH),9.0
2021-04-15,0.8961261153948967,0.04075379323002138,0.022909239905053034,0.0035529962508217415,0.0011077819039596727,0.03555007331524739,Zürich (ZH),9.0
2021-04-16,0.8978160874854504,0.043341829904687115,0.02293087866758403,0.0036208421347149328,0.001377853476023944,0.03091250833153974,Zürich (ZH),9.0
2021-04-17,0.9058401486426222,0.04435642747066343,0.020132340267409926,0.003442922830035427,0.0016542939875586753,0.024573866801710482,Zürich (ZH),9.0
2021-04-18,0.9177463705308817,0.043089183709580745,0.015803865628850316,0.003106986220178896,0.0018440267049154864,0.018409567205592812,Zürich (ZH),9.0
2021-04-19,0.9305694526234376,0.03910070286232747,0.011848820868758192,0.0028036096309877125,0.0018951183261646043,0.013782295688324436,Zürich (ZH),9.0
2021-04-20,0.9417382748187109,0.0327464248775745,0.009670560444773062,0.0026255112261907606,0.0018782513335537398,0.011340977299197015,Zürich (ZH),9.0
2021-04-21,0.9494649323604933,0.025433519060389164,0.009587958991185112,0.0025633914890092,0.0019276733087205784,0.011022524790202506,Zürich (ZH),9.0
2021-04-22,0.9532230392615579,0.018984594913001918,0.010936721289187741,0.0026217548019052306,0.002114437635912876,0.012119452098434336,Zürich (ZH),9.0
2021-04-23,0.9538775921673196,0.014679312344663012,0.012647314058138761,0.0028427085148027935,0.00243127539269886,0.013521797522376937,Zürich (ZH),9.0
2021-04-24,0.952870848887896,0.012764215138461169,0.01397643649592166,0.0032322078044793646,0.0028810226791974075,0.014275268994044368,Zürich (ZH),9.0
2021-04-25,0.9509575467940133,0.012586190544344143,0.014967051776059155,0.0037136503382117284,0.0034969284506748645,0.014278632096696876,Zürich (ZH),9.0
2021-04-26,0.9477630516515233,0.013100707724347462,0.016234049084733637,0.004125516335478428,0.004227090136715337,0.0145495850672018,Zürich (ZH),9.0
2021-04-27,0.9427740564383592,0.01350447253369724,0.018188223906489616,0.004242248092452708,0.004822333702029315,0.016468665326971724,Zürich (ZH),9.0
2021-04-28,0.9368043586305265,0.013580319215468335,0.02045727935810046,0.0038812394780184615,0.004922594903370954,0.020354208414515258,Zürich (ZH),9.0
2021-04-29,0.9322264506601974,0.013400713177632815,0.02214282890577494,0.003101613516397795,0.004352015143547424,0.024776378596449537,Zürich (ZH),9.0
2021-04-30,0.9314788256789751,0.012795316958988162,0.02265598666870249,0.002302297587054691,0.0033212101964264903,0.02744636290985301,Zürich (ZH),9.0
2021-05-01,0.9351813194964735,0.011347737897716143,0.022401197275802684,0.0020278099790419393,0.002229730870869441,0.026812204480096087,Zürich (ZH),9.0
2021-05-02,0.9413362485896887,0.00894764076611653,0.022894168204099657,0.0026047614133878835,0.0012948029422457149,0.02292237808446149,Zürich (ZH),9.0
2021-05-03,0.9461242801097516,0.006216755736097157,0.026128738397109125,0.003953342477086658,0.0004959100246008755,0.017080973255354556,Zürich (ZH),9.0
2021-05-04,0.9460412148670281,0.004425870427886951,0.03319530200280668,0.005714093771640474,0.0,0.010623518930637852,Zürich (ZH),9.0
2021-04-08,0.9409771284070928,0.03400180516957437,0.01170656107291752,0.0039725393855559715,0.0,0.009341965964859235,Zürich (ZH),9.0
2021-05-06,0.9309986641311142,0.008051123277822005,0.0511405960314297,0.009809616559634105,0.0,0.0,Zürich (ZH),9.0
2021-04-09,0.934865053659142,0.03895967740130987,0.011716633550296814,0.004800554281872393,0.0,0.009658081107378967,Zürich (ZH),9.0
2021-05-07,0.9212804282566471,0.011969672603099602,0.055204316346427654,0.011545582793825589,0.0,0.0,Zürich (ZH),9.0
2021-04-10,0.9288086125639461,0.040376965392796046,0.01175782433247124,0.005135695374939624,0.0,0.013920902335846917,Zürich (ZH),9.0
2021-05-08,0.9124428094369703,0.01640701780164811,0.05781889869270572,0.01333127406867587,0.0,0.0,Zürich (ZH),9.0
2021-04-11,0.9233651329855046,0.038655976936431,0.01228267057763431,0.004789801148357367,0.00020601825996163363,0.020700400092111153,Zürich (ZH),9.0
2021-05-09,0.902953289357162,0.018980613543769204,0.06448535815432674,0.01358073894474198,0.0,0.0,Zürich (ZH),9.0
2021-04-12,0.9172237471507099,0.036308259247141636,0.013866710825662643,0.004091597313475799,0.00047527958179550224,0.02803440588121463,Zürich (ZH),9.0
2021-05-10,0.891191910524559,0.018159995177763066,0.07939810383378249,0.011249990463895288,0.0,0.0,Zürich (ZH),9.0
2021-04-13,0.9092450892988987,0.035789466403908114,0.016763373330700885,0.0035514043533339365,0.0006884761249375949,0.03396219048822081,Zürich (ZH),9.0
2021-05-11,0.8768508445439204,0.014358248189159597,0.10166351605132126,0.007127391215598686,0.0,0.0,Zürich (ZH),9.0
2021-04-07,0.945072499880254,0.027633897144954032,0.01160920180772733,0.0030779231771549623,0.0,0.012606477989909642,Zürich (ZH),9.0
2021-05-05,0.9402537971196142,0.0050134277468802,0.042814651751150214,0.007712387728998625,0.0,0.00420573565335672,Zürich (ZH),9.0
2021-02-11,0.3786230760025752,0.0017962428514530784,0.023027377988865574,0.005933682076198715,0.00654249000980527,0.5840771310711023,Zürich (ZH),9.0
2021-02-10,0.36258928713695515,0.006785743000719064,0.025638143897564553,0.006942716409259431,0.005825474227363389,0.5922186353281385,Zürich (ZH),9.0
2021-02-09,0.36267097002520726,0.009865539342741982,0.02614004350513393,0.00726451829805277,0.00500120691007002,0.5890577219187941,Zürich (ZH),9.0
2021-02-08,0.3721642303363182,0.010882831128847,0.02469814614069257,0.0067396463901606965,0.004302830390445838,0.5812123156135356,Zürich (ZH),9.0
2021-02-07,0.38543854469552086,0.011477876912411996,0.022973741918741606,0.005856413479464122,0.00399467310597233,0.5702587498878893,Zürich (ZH),9.0
2021-02-06,0.40040346015880857,0.014094153234397786,0.02267126594681179,0.005272349309612845,0.004196739325099484,0.5533620320252693,Zürich (ZH),9.0
2021-02-05,0.4147846502025247,0.020545027071057945,0.024614715464317653,0.0053774745530489635,0.0048932103346803115,0.5297849223743706,Zürich (ZH),9.0
2021-02-04,0.42337315776545625,0.03116350218743921,0.028565997703541405,0.006166408350521005,0.00596659145946908,0.504764342533573,Zürich (ZH),9.0
2021-02-03,0.41956612046818426,0.04444901567902877,0.03356131796887304,0.007342550408282229,0.0072106602193001005,0.4878703352563316,Zürich (ZH),9.0
2021-02-01,0.3722776208644549,0.06544200324318798,0.04202021396650064,0.009303596437292345,0.009294298965018011,0.501662266523546,Zürich (ZH),9.0
2021-01-31,0.3425527401737399,0.06768715588591719,0.04376349573110022,0.00965568503205973,0.010004191337117692,0.5263367318400651,Zürich (ZH),9.0
2021-01-26,0.1821150553823203,0.0002796346011840522,0.0,0.0028561456073302703,0.00772339770200926,0.8070257667071562,Zürich (ZH),9.0
2021-01-24,0.19915154791062759,0.0,0.0,0.001336964938106673,0.004139166767115326,0.7953723203841504,Zürich (ZH),9.0
2021-01-21,0.3076680901405992,0.00036066375186137324,0.0,0.0,0.0,0.6919712461075394,Zürich (ZH),9.0
2021-01-17,0.17818991248090113,0.06109193695401373,0.017561899242676815,0.0035565884133832706,0.002595886876581619,0.7370037760324434,Zürich (ZH),9.0
2021-01-14,0.06892840460342863,0.06332314467712133,0.015553752389442578,0.002316751886039671,0.0014004127183780645,0.8484775337255898,Zürich (ZH),9.0
2021-01-12,0.0497849459152186,0.03697379373782563,0.013682325563188158,0.0015807201612451183,0.0005356319940045644,0.897442582628518,Zürich (ZH),9.0
2021-01-10,0.05106044911184159,0.019477984134205362,0.011319016139712132,0.0016839702451524226,0.0005382555629278005,0.9159203248061606,Zürich (ZH),9.0
2021-01-08,0.06187019373321378,0.015557439439174094,0.014133216676928255,0.0026206445530654997,0.0015901130712132274,0.9042283925264052,Zürich (ZH),9.0
2021-01-06,0.0672067162600854,0.019331285564917346,0.01852585944524167,0.0039028648982903803,0.002933400910479325,0.8880998729209859,Zürich (ZH),9.0
2021-01-04,0.06389105478505912,0.021202909304927995,0.016161803403493366,0.0041774830588719985,0.003547348485481089,0.8910194009621664,Zürich (ZH),9.0
2021-01-02,0.06663599552462203,0.019165313612513897,0.013525433982662228,0.004167958022708094,0.004079999232906473,0.8924252996245873,Zürich (ZH),9.0
2021-07-29,0.03417831308027486,0.02715145536453385,0.001016119152193974,0.6583287580928228,0.12323216276822596,0.15609319154194856,Lausanne (VD),9.0
2021-07-30,0.030824708832846187,0.03738168912945626,0.0020659315118975903,0.6420214311940612,0.11469566564686239,0.17301057368487635,Lausanne (VD),9.0
2021-07-31,0.02764395742893178,0.047046272044498516,0.003634817085065232,0.621726162601916,0.11033545829794383,0.18961333254164472,Lausanne (VD),9.0
2021-07-21,0.0032599998617401597,0.024472126217354704,0.0025175845912884373,0.7204631003802263,0.062024140313603156,0.18726304863578708,Lausanne (VD),9.0
2021-07-23,0.008311242325483309,0.021416652822870145,0.004692612780062998,0.6836624153131842,0.10390175944861879,0.17801531730978057,Lausanne (VD),9.0
2021-07-24,0.013272452853108834,0.016805928426793078,0.00499410198336074,0.6844383539859185,0.12295064992140717,0.1575385128294117,Lausanne (VD),9.0
2021-07-22,0.005264461671044616,0.024645048417698667,0.0037887025005100446,0.6934046085985759,0.08337699620375819,0.18952018260841266,Lausanne (VD),9.0
2021-07-26,0.028501053856673647,0.011597899045104134,0.003377523971123616,0.6819227132640371,0.1466036919571965,0.12799711790586496,Lausanne (VD),9.0
2021-07-27,0.03443125425833593,0.013083967485056422,0.0019182960118504394,0.6758031755258902,0.1449820470796774,0.12978125963918952,Lausanne (VD),9.0
2021-07-14,0.01681477711469535,0.06288265273431627,0.011657311420475753,0.7047851603177712,0.07465742864809174,0.1292026697646496,Lausanne (VD),9.0
2021-07-15,0.007289225996310765,0.033207073235722195,0.005932454920801606,0.7578628605869345,0.05331826976396451,0.1423901154962663,Lausanne (VD),9.0
2021-07-16,0.002564940137252296,0.015008633580738232,0.0022487817218110272,0.8081118891561175,0.02830987102709811,0.14375588437698278,Lausanne (VD),9.0
2021-07-17,0.0007064238822556889,0.009043457021188611,0.00047995731992409783,0.833736767075619,0.012921622186330958,0.14311177251468174,Lausanne (VD),9.0
2021-07-18,0.0003186188862798358,0.010584956740561887,0.0,0.8288158073947025,0.01228588819732586,0.14799472878113012,Lausanne (VD),9.0
2021-07-19,0.000762163756261029,0.015406474853975026,0.00029225971455366977,0.8008801927828056,0.023144435214033605,0.15951447367837085,Lausanne (VD),9.0
2021-07-20,0.0017828680822127088,0.02081124994229733,0.0012281307542213705,0.760494633150305,0.04100265020265066,0.174680467868313,Lausanne (VD),9.0
2021-07-07,0.15786619394743814,0.03756444346718017,0.0,0.5479998649999259,0.07199524321070261,0.18457425437475328,Lausanne (VD),9.0
2021-07-08,0.17124034999715096,0.054671670531199486,0.0,0.6043077894432742,0.058755893004234505,0.11102429702414085,Lausanne (VD),9.0
2021-07-09,0.15636201583250325,0.09037890419461996,0.00471955880891692,0.6163986678682392,0.05927109296130054,0.0728697603344202,Lausanne (VD),9.0
2021-07-10,0.12316381312253295,0.1219458170938552,0.015555048218043275,0.6165948075299725,0.06924059209968736,0.05349992193590869,Lausanne (VD),9.0
2021-07-11,0.08676383799227406,0.133211594843378,0.021781700565386638,0.6224614866387262,0.0799177513651502,0.05586362859508493,Lausanne (VD),9.0
2021-07-12,0.055849582920640725,0.122510826246638,0.022114402160548708,0.6379295093838597,0.08611418431728853,0.0754814949710242,Lausanne (VD),9.0
2021-07-13,0.03267672123904812,0.09602398190763493,0.017921032574671494,0.6644350176180405,0.08519221560867289,0.10375103105193217,Lausanne (VD),9.0
2021-06-30,0.02255540345838553,0.09033032130398272,0.02453719729718744,0.1504350075839382,0.07474852439831285,0.6373935459581932,Lausanne (VD),9.0
2021-07-01,0.01964348769833927,0.10348352375032685,0.03364440055769312,0.11252300977744392,0.04709827636190239,0.6836073018542944,Lausanne (VD),9.0
2021-07-02,0.020972283117623752,0.11057473258711165,0.041260494674575744,0.0961983845391222,0.03296596420855721,0.6980281408730095,Lausanne (VD),9.0
2021-07-03,0.028027181929974755,0.10862648520931055,0.04436105085992994,0.11246673891683515,0.035932078247835494,0.6705864648361142,Lausanne (VD),9.0
2021-07-04,0.04491707543640592,0.09586284663616337,0.04009792018606468,0.1742517434344941,0.0549544294729391,0.5899159848339328,Lausanne (VD),9.0
2021-07-05,0.0767057843087243,0.07277459796205864,0.026768293891399755,0.2878456913248616,0.07869678066674819,0.4572088518462076,Lausanne (VD),9.0
2021-07-06,0.12038330005600048,0.047504946912211764,0.008196296218416301,0.4306805650928345,0.08580494522805199,0.307429946492485,Lausanne (VD),9.0
2021-06-22,0.5306683415718245,0.0,0.07174717512307274,0.25044046408385745,0.14714401922124537,0.0,Lausanne (VD),9.0
2021-06-24,0.2916988852112628,0.11833014195157543,0.09388454152743937,0.3079624466193166,0.15444957228897738,0.033674412401428565,Lausanne (VD),9.0
2021-06-25,0.18521350855170635,0.14203133216768046,0.07071249506834185,0.29665534881466293,0.1357693963268785,0.16961791907073,Lausanne (VD),9.0
2021-06-27,0.06730923219444708,0.09073324622350334,0.02554956712081449,0.28591792156205253,0.14799036447933436,0.3824996684198481,Lausanne (VD),9.0
2021-06-29,0.029808391158645902,0.07697726946076339,0.017419348662090262,0.19967676476363588,0.10841199833730367,0.5677062276175608,Lausanne (VD),9.0
2021-06-16,0.5209467066537207,0.05044090564308502,0.03175854156606026,0.14201512117604845,0.0,0.2548387249610855,Lausanne (VD),9.0
2021-06-17,0.6094960742309364,0.03959741562115494,0.01318563863758274,0.14741505450416195,0.0,0.1903058170061639,Lausanne (VD),9.0
2021-06-18,0.6924617570662118,0.027416548891015302,0.005696104722493082,0.14249021740656181,0.017599238659033505,0.1143361332546843,Lausanne (VD),9.0
2021-06-19,0.7417652071897258,0.018055711309596642,0.015888684948280798,0.1389585116003149,0.048891707157530606,0.03644017779455118,Lausanne (VD),9.0
2021-06-09,0.43132540013014403,0.023790694532005247,0.037022737456278876,0.14778269114055892,0.01598333632666139,0.3440951404143515,Lausanne (VD),9.0
2021-06-10,0.40968899679202864,0.02370480311708224,0.043424162328158204,0.13750810407447117,0.013901010544858967,0.37177292314340066,Lausanne (VD),9.0
2021-06-11,0.3984950530208911,0.03029748633089433,0.05266647902364263,0.12136605160241595,0.007120465932832268,0.39005446408932376,Lausanne (VD),9.0
2021-06-12,0.39512903919903264,0.0405102063412297,0.06102561038791359,0.11178935382068815,0.0,0.3915457902511361,Lausanne (VD),9.0
2021-06-13,0.3989719617532854,0.05011071269449545,0.06484260065460355,0.11140702447544036,0.0,0.3746677004221751,Lausanne (VD),9.0
2021-06-14,0.41499029747858096,0.05584285324311199,0.061561562063877924,0.11959386215588023,0.0,0.348011425058549,Lausanne (VD),9.0
2021-06-15,0.45326824983279895,0.05617202220619594,0.05010282804573925,0.13150618912011283,0.0,0.308950710795153,Lausanne (VD),9.0
2021-06-02,0.9108130942722218,0.010604295010703828,0.006098136498945905,0.008545327796704078,0.0049398901718920515,0.05899925624953223,Lausanne (VD),9.0
2021-06-03,0.8590560023964567,0.01332062759844853,0.009907112347236437,0.01537083872043582,0.005631796434752382,0.09671362250267017,Lausanne (VD),9.0
2021-06-04,0.7738280281961802,0.018305308586904784,0.015583548236552471,0.03025560526914163,0.007407765440683415,0.1546197442705373,Lausanne (VD),9.0
2021-06-05,0.675604787438025,0.025024662566468594,0.021490589941510745,0.05403474923493809,0.009868573004177884,0.21397663781487963,Lausanne (VD),9.0
2021-06-06,0.5860286016391518,0.03088122899745983,0.02668425949228102,0.08451315818621559,0.012270348719368681,0.25962240296552297,Lausanne (VD),9.0
2021-06-07,0.5159048581385637,0.0322836710211957,0.03071676520998515,0.11625244404403097,0.014003190606348312,0.29083907097987616,Lausanne (VD),9.0
2021-06-08,0.4656349459795078,0.028565078446665084,0.03363212115722361,0.14041629951424073,0.015283290644563156,0.31646826425779956,Lausanne (VD),9.0
2021-05-26,0.8068934716389722,0.026495748056559586,0.022922941856188542,0.010945764666518925,0.006149167230354734,0.1265929065514059,Lausanne (VD),9.0
2021-05-27,0.7870617760904537,0.02447124952773261,0.021497603060917952,0.012773935064543888,0.007125550276945063,0.14706988597940673,Lausanne (VD),9.0
2021-05-28,0.7915714632021933,0.020789459997540692,0.01858464100471757,0.013505576121304288,0.007869444590776964,0.1476794150834672,Lausanne (VD),9.0
2021-05-29,0.8218583818664892,0.016668688306415623,0.014500594452998849,0.012729280836513158,0.008096174098612954,0.1261468804389704,Lausanne (VD),9.0
2021-05-30,0.8652252956767016,0.013252292613757244,0.010278547175459247,0.010750314181850391,0.007565455429973679,0.09292809492225781,Lausanne (VD),9.0
2021-05-31,0.9041083235449513,0.010953183272794955,0.006877668572203414,0.008451323765335748,0.006447018256682768,0.0631624825880318,Lausanne (VD),9.0
2021-06-01,0.9233738145696773,0.009947945255748122,0.005188068925189682,0.00710857212972296,0.005347291220348281,0.049034307899313644,Lausanne (VD),9.0
2021-05-19,0.8835887794868295,0.011089697040162003,0.029672351583409674,0.005250496724828338,0.0,0.07039867516477041,Lausanne (VD),9.0
2021-05-20,0.881082921708032,0.012251660690585059,0.034125524897846496,0.004802693264861721,0.0,0.0677371994386746,Lausanne (VD),9.0
2021-05-21,0.8820941410894761,0.014853265810652166,0.035316501849085635,0.004340596372131672,0.0005571284114859517,0.06283836646716846,Lausanne (VD),9.0
2021-05-22,0.8842795653537484,0.018530651945296024,0.03255050428259109,0.004379635902365249,0.0018067497625763509,0.05845289275342286,Lausanne (VD),9.0
2021-05-23,0.8803519884036616,0.022174323497384407,0.0283114515113055,0.005258360505722382,0.00296932948120743,0.06093454660071877,Lausanne (VD),9.0
2021-05-24,0.8645636528204855,0.02497989784530551,0.025205093964642086,0.006792275438969137,0.004047716240407693,0.07441136369018994,Lausanne (VD),9.0
2021-05-25,0.8374788513214949,0.026546857463725617,0.02371766403111081,0.008772270401152905,0.005102548393842666,0.09838180838867315,Lausanne (VD),9.0
2021-05-12,0.9485556188882137,0.006170227392692595,0.012037505782661329,0.000947190425543577,0.0011211256403350603,0.03116833187055366,Lausanne (VD),9.0
2021-05-13,0.9340583146297854,0.007261843938791902,0.014167060803038143,0.0013513915591670512,0.0010518960280087822,0.04210949304120862,Lausanne (VD),9.0
2021-05-14,0.9205700102690003,0.008124576892399229,0.015593569299473063,0.0018756878778176964,0.0008804813358826608,0.05295567432542695,Lausanne (VD),9.0
2021-05-15,0.9090857731735497,0.00880392554809906,0.016612988515365152,0.00266650368236208,0.000528782036630253,0.06230202704399386,Lausanne (VD),9.0
2021-05-16,0.8999826374748445,0.00949907236532196,0.017984104081320198,0.0037400622184317225,0.0,0.06879412386008167,Lausanne (VD),9.0
2021-05-17,0.8931556386805101,0.010194555413508777,0.020508713047401088,0.004689368389131344,0.0,0.07145172446944874,Lausanne (VD),9.0
2021-05-18,0.8879240836391716,0.010663907070031025,0.024543923547908176,0.005270808989945036,0.0,0.07159727675294404,Lausanne (VD),9.0
2021-02-14,0.5494240379183315,0.03512908938890749,0.0,0.006447739804330325,0.007267771573141702,0.40173136131528897,Lausanne (VD),9.0
2021-02-15,0.5748843933183462,0.03470971827537328,0.0,0.00611647260434921,0.008243818730274717,0.3760455970716566,Lausanne (VD),9.0
2021-02-16,0.601825369459122,0.035588787605176544,0.0,0.0053241746842324885,0.008520213416957826,0.3487414548345112,Lausanne (VD),9.0
2021-02-17,0.6184313577842551,0.0372055550258218,0.0,0.004445498388755863,0.008244737971284659,0.3316728508298827,Lausanne (VD),9.0
2021-02-18,0.6190062173274615,0.03856831314615715,0.0,0.00392369886663652,0.008068461031229348,0.33043330962851547,Lausanne (VD),9.0
2021-02-19,0.606856388428205,0.03936177097682709,0.0,0.003880042315974209,0.008342306359481622,0.3415594919195121,Lausanne (VD),9.0
2021-02-20,0.5909677913175541,0.040215217576563635,0.0011884190486755228,0.004239447068502165,0.008848261373613926,0.3545408636150907,Lausanne (VD),9.0
2021-02-21,0.5844803256150027,0.04138287786363004,0.002692337311989598,0.004442313209892729,0.00878204680635924,0.3582200991931257,Lausanne (VD),9.0
2021-02-22,0.5996232663677891,0.04177628129737406,0.003908246691262509,0.004105756583434758,0.0076679557388423854,0.3429184933212971,Lausanne (VD),9.0
2021-02-23,0.6397263168267989,0.03972324424865321,0.005433282611222799,0.0033977973927458533,0.005837606162176526,0.30588175275840285,Lausanne (VD),9.0
2021-02-24,0.6971504476774384,0.034564045476823416,0.0078391217127287,0.0027509838065841834,0.004029168840653185,0.2536662324857722,Lausanne (VD),9.0
2021-02-25,0.7591354187930676,0.02715077550732495,0.010681100878579214,0.0023811963575889323,0.002724995379785796,0.1979265130836536,Lausanne (VD),9.0
2021-02-26,0.8128734471056094,0.01932696054718154,0.012863683063434321,0.0021662351201647144,0.0019419376132830811,0.150827736550327,Lausanne (VD),9.0
2021-02-27,0.8476742134970037,0.013354521767814187,0.013755602006016054,0.0019180182505492468,0.0014801183977398826,0.12181752608087694,Lausanne (VD),9.0
2021-02-28,0.8589605215341704,0.011230303995094093,0.013453437878004858,0.0016231359036791013,0.0011911734330965246,0.1135414272559551,Lausanne (VD),9.0
2021-03-01,0.8515794108065892,0.013737855434126981,0.012226380542969139,0.001369412596231671,0.0010176452887314252,0.12006929533135176,Lausanne (VD),9.0
2021-03-02,0.8366824820732887,0.020321028611737332,0.01053384900981289,0.0011908231217739138,0.0009185550753879791,0.13035326210799905,Lausanne (VD),9.0
2021-03-03,0.8241473560603478,0.0300582942731519,0.009238531771400016,0.0010879247610821319,0.0008651815020868055,0.13460271163193124,Lausanne (VD),9.0
2021-03-04,0.8170664167531339,0.041903782675289755,0.009114386239182403,0.0010978310583577284,0.0008734163057809299,0.1299441669682554,Lausanne (VD),9.0
2021-03-05,0.8128672971586747,0.05361365579772278,0.010386774694196797,0.0012823104448814785,0.0009895221757262966,0.12086043972879797,Lausanne (VD),9.0
2021-03-06,0.8085552002211659,0.061565729587913134,0.012815297867868865,0.0016767870154177009,0.0012480540405829196,0.11413893126705164,Lausanne (VD),9.0
2021-03-07,0.8037475779193451,0.06262968205858016,0.015907663131611297,0.0022530566927131505,0.0016408440249738117,0.11382117617277658,Lausanne (VD),9.0
2021-03-08,0.8001161930768549,0.056282794716183374,0.018943746509179092,0.002895264086070642,0.0021001998647722105,0.11966180174693987,Lausanne (VD),9.0
2021-03-09,0.8004022685897518,0.044868792740281,0.020840584414863375,0.0033797629953007833,0.0024813404122056874,0.12802725084759733,Lausanne (VD),9.0
2021-03-10,0.8082783293507371,0.03180912892943223,0.020281549647679732,0.003409888485844066,0.0025676639216054837,0.13365343966470142,Lausanne (VD),9.0
