,city,estimate,variant,frac
2021-03-31,Laupen (BE),Wald_upper,P.1,0.003132098797134514
2021-04-01,Laupen (BE),Wald_upper,P.1,0.003293019729504917
2021-04-02,Laupen (BE),Wald_upper,P.1,0.003552564195849545
2021-04-03,Laupen (BE),Wald_upper,P.1,0.0057409894568645195
2021-04-04,Laupen (BE),Wald_upper,P.1,0.009605500023641987
2021-04-05,Laupen (BE),Wald_upper,P.1,0.012882703794403639
2021-04-06,Laupen (BE),Wald_upper,P.1,0.015570761412920969
2021-04-14,Laupen (BE),Wald_upper,P.1,0.03433129286128364
2021-04-15,Laupen (BE),Wald_upper,P.1,0.036229183854838566
2021-04-16,Laupen (BE),Wald_upper,P.1,0.037248726257028054
2021-04-17,Laupen (BE),Wald_upper,P.1,0.037507166839376244
2021-04-18,Laupen (BE),Wald_upper,P.1,0.03697758272667438
2021-04-19,Laupen (BE),Wald_upper,P.1,0.03589720471150558
2021-04-20,Laupen (BE),Wald_upper,P.1,0.03447937422713518
2021-04-21,Laupen (BE),Wald_upper,P.1,0.032879634943027224
2021-04-22,Laupen (BE),Wald_upper,P.1,0.0311016970783854
2021-04-23,Laupen (BE),Wald_upper,P.1,0.02940685505709815
2021-04-24,Laupen (BE),Wald_upper,P.1,0.02785460909503229
2021-04-25,Laupen (BE),Wald_upper,P.1,0.026406170339854526
2021-04-26,Laupen (BE),Wald_upper,P.1,0.025063307715735665
2021-04-27,Laupen (BE),Wald_upper,P.1,0.023799994447076173
2021-04-28,Laupen (BE),Wald_upper,P.1,0.022595264096076546
2021-04-29,Laupen (BE),Wald_upper,P.1,0.0214213625584799
2021-04-30,Laupen (BE),Wald_upper,P.1,0.02024420149089622
2021-05-01,Laupen (BE),Wald_upper,P.1,0.019029528134717012
2021-05-02,Laupen (BE),Wald_upper,P.1,0.01769368494607818
2021-05-03,Laupen (BE),Wald_upper,P.1,0.016277355940751054
2021-05-04,Laupen (BE),Wald_upper,P.1,0.014713897978401976
2021-04-12,Laupen (BE),Wald_upper,P.1,0.029584618521571744
2021-05-10,Laupen (BE),Wald_upper,P.1,0.004729859926607743
2021-04-13,Laupen (BE),Wald_upper,P.1,0.032396033619578615
2021-05-11,Laupen (BE),Wald_upper,P.1,0.003751641079434707
2021-04-07,Laupen (BE),Wald_upper,P.1,0.017913781546158632
2021-05-05,Laupen (BE),Wald_upper,P.1,0.013054057052953604
2021-04-08,Laupen (BE),Wald_upper,P.1,0.02025290984256064
2021-05-06,Laupen (BE),Wald_upper,P.1,0.011218473686272504
2021-05-07,Laupen (BE),Wald_upper,P.1,0.00930268498736331
2021-04-10,Laupen (BE),Wald_upper,P.1,0.024909986610560944
2021-05-08,Laupen (BE),Wald_upper,P.1,0.007508954573420256
2021-04-11,Laupen (BE),Wald_upper,P.1,0.027019665640843713
2021-05-09,Laupen (BE),Wald_upper,P.1,0.005974121083009468
2021-07-29,Lausanne (VD),MSE,P.1,0.0029589450393990562
2021-07-30,Lausanne (VD),MSE,P.1,0.002994678623857691
2021-07-31,Lausanne (VD),MSE,P.1,0.003141230148100605
2021-07-21,Lausanne (VD),MSE,P.1,0.0028052263362186745
2021-07-23,Lausanne (VD),MSE,P.1,0.003138116043542442
2021-07-24,Lausanne (VD),MSE,P.1,0.003265049289412116
2021-07-22,Lausanne (VD),MSE,P.1,0.002958756579548968
2021-07-26,Lausanne (VD),MSE,P.1,0.0032428166828091815
2021-07-27,Lausanne (VD),MSE,P.1,0.0031303119253678273
2021-07-14,Lausanne (VD),MSE,P.1,0.009472119077354717
2021-07-15,Lausanne (VD),MSE,P.1,0.007741496526907889
2021-07-16,Lausanne (VD),MSE,P.1,0.006052040830353389
2021-07-17,Lausanne (VD),MSE,P.1,0.004631520402091653
2021-07-18,Lausanne (VD),MSE,P.1,0.0036123151829602876
2021-07-19,Lausanne (VD),MSE,P.1,0.003017468699018296
2021-07-20,Lausanne (VD),MSE,P.1,0.0027847002633515716
2021-07-07,Lausanne (VD),MSE,P.1,0.018138951384544674
2021-07-08,Lausanne (VD),MSE,P.1,0.015643224677051305
2021-07-09,Lausanne (VD),MSE,P.1,0.0141057814218542
2021-07-10,Lausanne (VD),MSE,P.1,0.01330811830960174
2021-07-11,Lausanne (VD),MSE,P.1,0.012784809107099985
2021-07-12,Lausanne (VD),MSE,P.1,0.01209058706725003
2021-07-13,Lausanne (VD),MSE,P.1,0.010984431268550102
2021-06-30,Lausanne (VD),MSE,P.1,0.03216868337523306
2021-07-01,Lausanne (VD),MSE,P.1,0.031978354311259095
2021-07-02,Lausanne (VD),MSE,P.1,0.03141081312917053
2021-07-03,Lausanne (VD),MSE,P.1,0.03010361777517141
2021-07-04,Lausanne (VD),MSE,P.1,0.02788163461548729
2021-07-05,Lausanne (VD),MSE,P.1,0.024840910515077197
2021-07-06,Lausanne (VD),MSE,P.1,0.02138856315320913
2021-06-22,Lausanne (VD),MSE,P.1,0.044688715290784504
2021-06-24,Lausanne (VD),MSE,P.1,0.04736641304904991
2021-06-25,Lausanne (VD),MSE,P.1,0.04390578182374102
2021-06-27,Lausanne (VD),MSE,P.1,0.03562688624437335
2021-06-29,Lausanne (VD),MSE,P.1,0.03246685810647797
2021-06-16,Lausanne (VD),MSE,P.1,0.04652683508723658
2021-06-17,Lausanne (VD),MSE,P.1,0.043741127678643604
2021-06-18,Lausanne (VD),MSE,P.1,0.04124782355329894
2021-06-19,Lausanne (VD),MSE,P.1,0.03964091888878266
2021-06-09,Lausanne (VD),MSE,P.1,0.04213949947198105
2021-06-10,Lausanne (VD),MSE,P.1,0.045246985760734874
2021-06-11,Lausanne (VD),MSE,P.1,0.04778512418428206
2021-06-12,Lausanne (VD),MSE,P.1,0.04961981878946984
2021-06-13,Lausanne (VD),MSE,P.1,0.05052347448684512
2021-06-14,Lausanne (VD),MSE,P.1,0.050269408801308264
2021-06-15,Lausanne (VD),MSE,P.1,0.04886619142121258
2021-06-02,Lausanne (VD),MSE,P.1,0.015215300335906682
2021-06-03,Lausanne (VD),MSE,P.1,0.017696874681568688
2021-06-04,Lausanne (VD),MSE,P.1,0.021264216333171937
2021-06-05,Lausanne (VD),MSE,P.1,0.0255568865812525
2021-06-06,Lausanne (VD),MSE,P.1,0.030111113185677087
2021-06-07,Lausanne (VD),MSE,P.1,0.03452220813406496
2021-06-08,Lausanne (VD),MSE,P.1,0.03855614968355304
2021-05-26,Lausanne (VD),MSE,P.1,0.021957580964732267
2021-05-27,Lausanne (VD),MSE,P.1,0.019971175436431243
2021-05-28,Lausanne (VD),MSE,P.1,0.01797693787605584
2021-05-29,Lausanne (VD),MSE,P.1,0.016142252085236546
2021-05-30,Lausanne (VD),MSE,P.1,0.014682872663267035
2021-05-31,Lausanne (VD),MSE,P.1,0.013862850331785274
2021-06-01,Lausanne (VD),MSE,P.1,0.01396392627919578
2021-05-19,Lausanne (VD),MSE,P.1,0.025046679572376773
2021-05-20,Lausanne (VD),MSE,P.1,0.02636339258955167
2021-05-21,Lausanne (VD),MSE,P.1,0.027088317581234797
2021-05-22,Lausanne (VD),MSE,P.1,0.027135060063626894
2021-05-23,Lausanne (VD),MSE,P.1,0.026526652149429637
2021-05-24,Lausanne (VD),MSE,P.1,0.025368494751271974
2021-05-25,Lausanne (VD),MSE,P.1,0.02379969120158247
2021-05-12,Lausanne (VD),MSE,P.1,0.012956693473865896
2021-05-13,Lausanne (VD),MSE,P.1,0.014260646915163865
2021-05-14,Lausanne (VD),MSE,P.1,0.015788593252908645
2021-05-15,Lausanne (VD),MSE,P.1,0.017512722337134655
2021-05-16,Lausanne (VD),MSE,P.1,0.019396138511692442
2021-05-17,Lausanne (VD),MSE,P.1,0.02137038503769033
2021-05-18,Lausanne (VD),MSE,P.1,0.02331354009449429
2021-02-14,Lausanne (VD),MSE,P.1,0.0022199729101226324
2021-02-15,Lausanne (VD),MSE,P.1,0.0004958490074877708
2021-02-16,Lausanne (VD),MSE,P.1,0.0
2021-02-17,Lausanne (VD),MSE,P.1,0.0
2021-02-18,Lausanne (VD),MSE,P.1,0.0
2021-02-19,Lausanne (VD),MSE,P.1,0.0006228426787707512
2021-02-20,Lausanne (VD),MSE,P.1,0.0017764234413409584
2021-02-21,Lausanne (VD),MSE,P.1,0.003083128024935272
2021-02-22,Lausanne (VD),MSE,P.1,0.004431671205039798
2021-02-23,Lausanne (VD),MSE,P.1,0.005743567273919604
2021-02-24,Lausanne (VD),MSE,P.1,0.006968552988917523
2021-02-25,Lausanne (VD),MSE,P.1,0.008074100605280608
2021-02-26,Lausanne (VD),MSE,P.1,0.009034647026250718
2021-02-27,Lausanne (VD),MSE,P.1,0.009828340660032242
2021-02-28,Lausanne (VD),MSE,P.1,0.01044688166394549
2021-03-01,Lausanne (VD),MSE,P.1,0.01091411208154953
2021-03-02,Lausanne (VD),MSE,P.1,0.011296100251531917
2021-03-03,Lausanne (VD),MSE,P.1,0.011685382445743919
2021-03-04,Lausanne (VD),MSE,P.1,0.01216066337634424
2021-03-05,Lausanne (VD),MSE,P.1,0.012742999041069281
2021-03-06,Lausanne (VD),MSE,P.1,0.013370577500006494
2021-03-07,Lausanne (VD),MSE,P.1,0.013901620735085867
2021-03-08,Lausanne (VD),MSE,P.1,0.014144121835477067
2021-03-09,Lausanne (VD),MSE,P.1,0.013908641287483054
2021-03-10,Lausanne (VD),MSE,P.1,0.013075159747306666
2021-03-11,Lausanne (VD),MSE,P.1,0.011649948944097634
2021-03-12,Lausanne (VD),MSE,P.1,0.009775808310291484
2021-03-13,Lausanne (VD),MSE,P.1,0.007678837564020215
2021-03-14,Lausanne (VD),MSE,P.1,0.005582182162978883
2021-03-15,Lausanne (VD),MSE,P.1,0.0036419176448577823
2021-03-16,Lausanne (VD),MSE,P.1,0.0019199579206293416
2021-03-17,Lausanne (VD),MSE,P.1,0.00035851200813053434
2021-03-18,Lausanne (VD),MSE,P.1,0.0
2021-03-19,Lausanne (VD),MSE,P.1,0.0
2021-03-20,Lausanne (VD),MSE,P.1,0.0
2021-03-21,Lausanne (VD),MSE,P.1,0.0
2021-03-22,Lausanne (VD),MSE,P.1,0.0
2021-03-23,Lausanne (VD),MSE,P.1,0.0
2021-03-24,Lausanne (VD),MSE,P.1,0.0
2021-03-25,Lausanne (VD),MSE,P.1,0.0
2021-03-26,Lausanne (VD),MSE,P.1,0.0
2021-03-27,Lausanne (VD),MSE,P.1,0.0
2021-03-28,Lausanne (VD),MSE,P.1,0.0
2021-03-29,Lausanne (VD),MSE,P.1,0.0
2021-03-30,Lausanne (VD),MSE,P.1,0.0017934798793935761
2021-03-31,Lausanne (VD),MSE,P.1,0.003356725688250401
2021-04-01,Lausanne (VD),MSE,P.1,0.00450729790772939
2021-04-02,Lausanne (VD),MSE,P.1,0.005192983123987087
2021-04-03,Lausanne (VD),MSE,P.1,0.005416027574375379
2021-04-04,Lausanne (VD),MSE,P.1,0.005291632006985775
2021-04-05,Lausanne (VD),MSE,P.1,0.005100237003318047
2021-04-06,Lausanne (VD),MSE,P.1,0.0051652024111259265
2021-04-14,Lausanne (VD),MSE,P.1,0.008822174081902653
2021-04-15,Lausanne (VD),MSE,P.1,0.00893169273754936
2021-04-16,Lausanne (VD),MSE,P.1,0.009020200948905812
2021-04-17,Lausanne (VD),MSE,P.1,0.009108120318299497
2021-04-18,Lausanne (VD),MSE,P.1,0.009205698618977042
2021-04-19,Lausanne (VD),MSE,P.1,0.009312586435328713
2021-04-20,Lausanne (VD),MSE,P.1,0.009419615252991927
2021-04-21,Lausanne (VD),MSE,P.1,0.00951250320965267
2021-04-22,Lausanne (VD),MSE,P.1,0.00957651374996698
2021-04-23,Lausanne (VD),MSE,P.1,0.009600920895750832
2021-04-24,Lausanne (VD),MSE,P.1,0.009582709669226532
2021-04-25,Lausanne (VD),MSE,P.1,0.009529376411883195
2021-04-26,Lausanne (VD),MSE,P.1,0.009460179149172004
2021-04-27,Lausanne (VD),MSE,P.1,0.009404293122048402
2021-04-28,Lausanne (VD),MSE,P.1,0.00939457288191675
2021-04-29,Lausanne (VD),MSE,P.1,0.009457508168311656
2021-04-30,Lausanne (VD),MSE,P.1,0.00960237098004818
2021-05-01,Lausanne (VD),MSE,P.1,0.009813940742430584
2021-05-02,Lausanne (VD),MSE,P.1,0.010052878011722586
2021-05-03,Lausanne (VD),MSE,P.1,0.010265865251058805
2021-05-04,Lausanne (VD),MSE,P.1,0.010404230957461172
2021-05-07,Lausanne (VD),MSE,P.1,0.01037075051945318
2021-04-10,Lausanne (VD),MSE,P.1,0.007583338916018279
2021-05-08,Lausanne (VD),MSE,P.1,0.01041699063335778
2021-05-09,Lausanne (VD),MSE,P.1,0.010648176061169986
2021-04-12,Lausanne (VD),MSE,P.1,0.008423081192214655
2021-05-10,Lausanne (VD),MSE,P.1,0.011134554367117983
2021-04-13,Lausanne (VD),MSE,P.1,0.008663376836147783
2021-05-11,Lausanne (VD),MSE,P.1,0.01190607281065682
2021-05-05,Lausanne (VD),MSE,P.1,0.0104459754349037
2021-05-06,Lausanne (VD),MSE,P.1,0.010412497105046173
2021-02-13,Lausanne (VD),MSE,P.1,0.004684519148182473
2021-02-12,Lausanne (VD),MSE,P.1,0.007734466319294816
2021-02-10,Lausanne (VD),MSE,P.1,0.01458157908765083
2021-02-09,Lausanne (VD),MSE,P.1,0.017804520996721997
2021-02-07,Lausanne (VD),MSE,P.1,0.022597291390597993
2021-02-06,Lausanne (VD),MSE,P.1,0.023837777083677313
2021-02-05,Lausanne (VD),MSE,P.1,0.02421023123009015
2021-02-04,Lausanne (VD),MSE,P.1,0.023747026581670234
2021-02-03,Lausanne (VD),MSE,P.1,0.02258546826646362
2021-02-01,Lausanne (VD),MSE,P.1,0.019448491720057106
2021-01-31,Lausanne (VD),MSE,P.1,0.018573600014193073
2021-01-26,Lausanne (VD),MSE,P.1,0.03585790819583739
2021-01-24,Lausanne (VD),MSE,P.1,0.0452949500234786
2021-01-21,Lausanne (VD),MSE,P.1,0.05406748374745526
2021-01-19,Lausanne (VD),MSE,P.1,0.05397899965441552
2021-01-12,Lausanne (VD),MSE,P.1,0.009205882418036474
2021-01-10,Lausanne (VD),MSE,P.1,0.011823605075833419
2021-01-08,Lausanne (VD),MSE,P.1,0.018800173885746358
2021-01-06,Lausanne (VD),MSE,P.1,0.02516482389699661
2021-01-04,Lausanne (VD),MSE,P.1,0.028690833406514422
2021-01-02,Lausanne (VD),MSE,P.1,0.02934498367054031
2021-07-29,Lausanne (VD),Wald_lower,P.1,-0.0011809215187513393
2021-07-30,Lausanne (VD),Wald_lower,P.1,-0.0017372107304574717
2021-07-31,Lausanne (VD),Wald_lower,P.1,-0.0022870124664074224
2021-07-21,Lausanne (VD),Wald_lower,P.1,2.9687520807301828e-05
2021-07-23,Lausanne (VD),Wald_lower,P.1,0.0008299948595040965
2021-07-24,Lausanne (VD),Wald_lower,P.1,0.0009602506514406377
2021-07-22,Lausanne (VD),Wald_lower,P.1,0.00048238126644393423
2021-07-26,Lausanne (VD),Wald_lower,P.1,0.0005034781075480394
2021-07-27,Lausanne (VD),Wald_lower,P.1,1.4370816867601867e-06
2021-07-14,Lausanne (VD),Wald_lower,P.1,0.0011915500581091924
2021-07-15,Lausanne (VD),Wald_lower,P.1,0.0004565545752002152
2021-07-16,Lausanne (VD),Wald_lower,P.1,-0.0002557276614083247
2021-07-17,Lausanne (VD),Wald_lower,P.1,-0.0007911319875845277
2021-07-18,Lausanne (VD),Wald_lower,P.1,-0.0009500837317687042
2021-07-19,Lausanne (VD),Wald_lower,P.1,-0.000786611317024022
2021-07-20,Lausanne (VD),Wald_lower,P.1,-0.00044426280716731254
2021-07-07,Lausanne (VD),Wald_lower,P.1,0.0002583130064772905
2021-07-08,Lausanne (VD),Wald_lower,P.1,-0.0009083129568821721
2021-07-09,Lausanne (VD),Wald_lower,P.1,-0.0009587494374846423
2021-07-10,Lausanne (VD),Wald_lower,P.1,-0.00018190496671160322
2021-07-11,Lausanne (VD),Wald_lower,P.1,0.0007869000522363508
2021-07-12,Lausanne (VD),Wald_lower,P.1,0.0014425944929978493
2021-07-13,Lausanne (VD),Wald_lower,P.1,0.00156042338089739
2021-06-30,Lausanne (VD),Wald_lower,P.1,0.006461213070462862
2021-07-01,Lausanne (VD),Wald_lower,P.1,0.008495529710473335
2021-07-02,Lausanne (VD),Wald_lower,P.1,0.009474205382445984
2021-07-03,Lausanne (VD),Wald_lower,P.1,0.009053491940162573
2021-07-04,Lausanne (VD),Wald_lower,P.1,0.007312052035857511
2021-07-05,Lausanne (VD),Wald_lower,P.1,0.004856907559277153
2021-07-06,Lausanne (VD),Wald_lower,P.1,0.0023371377383673494
2021-06-22,Lausanne (VD),Wald_lower,P.1,-0.008091217759727473
2021-06-24,Lausanne (VD),Wald_lower,P.1,-0.007395315652518573
2021-06-25,Lausanne (VD),Wald_lower,P.1,-0.007320281986588947
2021-06-27,Lausanne (VD),Wald_lower,P.1,-0.003898265319313275
2021-06-29,Lausanne (VD),Wald_lower,P.1,0.0034492583387340688
2021-06-16,Lausanne (VD),Wald_lower,P.1,0.015664754270665136
2021-06-17,Lausanne (VD),Wald_lower,P.1,0.010936011870610239
2021-06-18,Lausanne (VD),Wald_lower,P.1,0.004725205221079221
2021-06-19,Lausanne (VD),Wald_lower,P.1,-0.0006448755148626348
2021-06-09,Lausanne (VD),Wald_lower,P.1,0.019793978256918567
2021-06-10,Lausanne (VD),Wald_lower,P.1,0.021765094871277948
2021-06-11,Lausanne (VD),Wald_lower,P.1,0.023482321929775556
2021-06-12,Lausanne (VD),Wald_lower,P.1,0.025375231998107834
2021-06-13,Lausanne (VD),Wald_lower,P.1,0.025372232574599446
2021-06-14,Lausanne (VD),Wald_lower,P.1,0.02414782676288153
2021-06-15,Lausanne (VD),Wald_lower,P.1,0.020728132272499505
2021-06-02,Lausanne (VD),Wald_lower,P.1,0.005194792897818908
2021-06-03,Lausanne (VD),Wald_lower,P.1,0.006011056030227006
2021-06-04,Lausanne (VD),Wald_lower,P.1,0.007638827573284233
2021-06-05,Lausanne (VD),Wald_lower,P.1,0.009902649124176585
2021-06-06,Lausanne (VD),Wald_lower,P.1,0.012499267635053313
2021-06-07,Lausanne (VD),Wald_lower,P.1,0.015096984972464103
2021-06-08,Lausanne (VD),Wald_lower,P.1,0.01747017705802658
2021-05-26,Lausanne (VD),Wald_lower,P.1,0.01137486393465082
2021-05-27,Lausanne (VD),Wald_lower,P.1,0.009950775622290286
2021-05-28,Lausanne (VD),Wald_lower,P.1,0.008611324210267685
2021-05-29,Lausanne (VD),Wald_lower,P.1,0.007396286027967769
2021-05-30,Lausanne (VD),Wald_lower,P.1,0.006339190407294476
2021-05-31,Lausanne (VD),Wald_lower,P.1,0.005547549056990005
2021-06-01,Lausanne (VD),Wald_lower,P.1,0.005165064204666031
2021-05-19,Lausanne (VD),Wald_lower,P.1,0.01315019959438714
2021-05-20,Lausanne (VD),Wald_lower,P.1,0.01413658649701794
2021-05-21,Lausanne (VD),Wald_lower,P.1,0.014553687643932705
2021-05-22,Lausanne (VD),Wald_lower,P.1,0.014773826668612107
2021-05-23,Lausanne (VD),Wald_lower,P.1,0.014528300561823887
2021-05-24,Lausanne (VD),Wald_lower,P.1,0.013835326471686988
2021-05-25,Lausanne (VD),Wald_lower,P.1,0.01274955657841536
2021-05-12,Lausanne (VD),Wald_lower,P.1,0.005422232597059466
2021-05-13,Lausanne (VD),Wald_lower,P.1,0.006106018038881427
2021-05-14,Lausanne (VD),Wald_lower,P.1,0.007008350491860056
2021-05-15,Lausanne (VD),Wald_lower,P.1,0.008076313506606052
2021-05-16,Lausanne (VD),Wald_lower,P.1,0.009300043019622697
2021-05-17,Lausanne (VD),Wald_lower,P.1,0.010629955508112968
2021-05-18,Lausanne (VD),Wald_lower,P.1,0.012004320741385356
2021-02-14,Lausanne (VD),Wald_lower,P.1,-0.0026297861624412465
2021-02-15,Lausanne (VD),Wald_lower,P.1,-0.004188386632185253
2021-02-16,Lausanne (VD),Wald_lower,P.1,-0.004994735057099275
2021-02-17,Lausanne (VD),Wald_lower,P.1,-0.005557628782597876
2021-02-18,Lausanne (VD),Wald_lower,P.1,-0.006057815038687191
2021-02-19,Lausanne (VD),Wald_lower,P.1,-0.005740574430439731
2021-02-20,Lausanne (VD),Wald_lower,P.1,-0.004668765294456508
2021-02-21,Lausanne (VD),Wald_lower,P.1,-0.00342108581446675
2021-02-22,Lausanne (VD),Wald_lower,P.1,-0.002115245080406737
2021-02-23,Lausanne (VD),Wald_lower,P.1,-0.0006904755736800456
2021-02-24,Lausanne (VD),Wald_lower,P.1,0.0007239238221310841
2021-02-25,Lausanne (VD),Wald_lower,P.1,0.002059080498980085
2021-02-26,Lausanne (VD),Wald_lower,P.1,0.0032869396239480564
2021-02-27,Lausanne (VD),Wald_lower,P.1,0.004449443853287277
2021-02-28,Lausanne (VD),Wald_lower,P.1,0.005387140304017471
2021-03-01,Lausanne (VD),Wald_lower,P.1,0.00611865026193963
2021-03-02,Lausanne (VD),Wald_lower,P.1,0.006689559164041618
2021-03-03,Lausanne (VD),Wald_lower,P.1,0.007296781424062618
2021-03-04,Lausanne (VD),Wald_lower,P.1,0.00789157802412312
2021-03-05,Lausanne (VD),Wald_lower,P.1,0.008555235160848615
2021-03-06,Lausanne (VD),Wald_lower,P.1,0.009204170154958093
2021-03-07,Lausanne (VD),Wald_lower,P.1,0.009664645286859064
2021-03-08,Lausanne (VD),Wald_lower,P.1,0.009807029216744124
2021-03-09,Lausanne (VD),Wald_lower,P.1,0.009449351904295841
2021-03-10,Lausanne (VD),Wald_lower,P.1,0.008617841867631922
2021-03-11,Lausanne (VD),Wald_lower,P.1,0.00730338978962628
2021-03-12,Lausanne (VD),Wald_lower,P.1,0.005641323171966777
2021-03-13,Lausanne (VD),Wald_lower,P.1,0.003920008498922663
2021-03-14,Lausanne (VD),Wald_lower,P.1,0.002247148124993544
2021-03-15,Lausanne (VD),Wald_lower,P.1,0.0008918448507237108
2021-03-16,Lausanne (VD),Wald_lower,P.1,-0.00020220933658808646
2021-03-17,Lausanne (VD),Wald_lower,P.1,-0.0010773321159962023
2021-03-18,Lausanne (VD),Wald_lower,P.1,-0.001207547349698747
2021-03-19,Lausanne (VD),Wald_lower,P.1,-0.0012055446836399012
2021-03-20,Lausanne (VD),Wald_lower,P.1,-0.0012992085402549133
2021-03-21,Lausanne (VD),Wald_lower,P.1,-0.0014788965990639212
2021-03-22,Lausanne (VD),Wald_lower,P.1,-0.001742738524012901
2021-03-23,Lausanne (VD),Wald_lower,P.1,-0.0020644910080405638
2021-03-24,Lausanne (VD),Wald_lower,P.1,-0.002252935911009629
2021-03-25,Lausanne (VD),Wald_lower,P.1,-0.0021733408179924448
2021-03-26,Lausanne (VD),Wald_lower,P.1,-0.001992299081545534
2021-03-27,Lausanne (VD),Wald_lower,P.1,-0.0017929635001112476
2021-03-28,Lausanne (VD),Wald_lower,P.1,-0.0016919611168013616
2021-03-29,Lausanne (VD),Wald_lower,P.1,-0.0017034178861125313
2021-03-30,Lausanne (VD),Wald_lower,P.1,-0.0008949230089571644
2021-03-31,Lausanne (VD),Wald_lower,P.1,-0.00012544598406612033
2021-04-01,Lausanne (VD),Wald_lower,P.1,-2.1474409678295253e-05
2021-04-02,Lausanne (VD),Wald_lower,P.1,-0.0003790570838100712
2021-04-03,Lausanne (VD),Wald_lower,P.1,-0.0011639866626368244
2021-04-04,Lausanne (VD),Wald_lower,P.1,-0.0020494915257675524
2021-04-05,Lausanne (VD),Wald_lower,P.1,-0.002703851566223054
2021-04-06,Lausanne (VD),Wald_lower,P.1,-0.002743466883419413
2021-04-14,Lausanne (VD),Wald_lower,P.1,0.0042738143726751415
2021-04-15,Lausanne (VD),Wald_lower,P.1,0.004559331733989808
2021-04-16,Lausanne (VD),Wald_lower,P.1,0.004722108887079895
2021-04-17,Lausanne (VD),Wald_lower,P.1,0.004834334406425528
2021-04-18,Lausanne (VD),Wald_lower,P.1,0.004945091524268226
2021-04-19,Lausanne (VD),Wald_lower,P.1,0.005027502151587147
2021-04-20,Lausanne (VD),Wald_lower,P.1,0.005099204736272635
2021-04-21,Lausanne (VD),Wald_lower,P.1,0.005151814084428568
2021-04-22,Lausanne (VD),Wald_lower,P.1,0.0051918128925828476
2021-04-23,Lausanne (VD),Wald_lower,P.1,0.005232030971534242
2021-04-24,Lausanne (VD),Wald_lower,P.1,0.0052889945228157854
2021-04-25,Lausanne (VD),Wald_lower,P.1,0.0053271004104496365
2021-04-26,Lausanne (VD),Wald_lower,P.1,0.00533279273706647
2021-04-27,Lausanne (VD),Wald_lower,P.1,0.005325308032291374
2021-04-28,Lausanne (VD),Wald_lower,P.1,0.005342864491981191
2021-04-29,Lausanne (VD),Wald_lower,P.1,0.0054342058893046075
2021-04-30,Lausanne (VD),Wald_lower,P.1,0.0055885665730951535
2021-05-01,Lausanne (VD),Wald_lower,P.1,0.005755080590698144
2021-05-02,Lausanne (VD),Wald_lower,P.1,0.005896238421852437
2021-05-03,Lausanne (VD),Wald_lower,P.1,0.005965267833715197
2021-05-04,Lausanne (VD),Wald_lower,P.1,0.005930844201474051
2021-05-07,Lausanne (VD),Wald_lower,P.1,0.005152514145330734
2021-04-10,Lausanne (VD),Wald_lower,P.1,0.0015929420458493434
2021-05-08,Lausanne (VD),Wald_lower,P.1,0.004829476475409837
2021-05-09,Lausanne (VD),Wald_lower,P.1,0.0046813002559629975
2021-04-12,Lausanne (VD),Wald_lower,P.1,0.0032485782090174555
2021-05-10,Lausanne (VD),Wald_lower,P.1,0.004707738693642344
2021-04-13,Lausanne (VD),Wald_lower,P.1,0.00377617207985265
2021-05-11,Lausanne (VD),Wald_lower,P.1,0.0049585573765121415
2021-05-05,Lausanne (VD),Wald_lower,P.1,0.005760717399600877
2021-05-06,Lausanne (VD),Wald_lower,P.1,0.005440826599402044
2021-02-13,Lausanne (VD),Wald_lower,P.1,-0.00047768408458720955
2021-02-12,Lausanne (VD),Wald_lower,P.1,0.002107821232224652
2021-02-10,Lausanne (VD),Wald_lower,P.1,0.008046740610930485
2021-02-09,Lausanne (VD),Wald_lower,P.1,0.010896403727807036
2021-02-07,Lausanne (VD),Wald_lower,P.1,0.014965987329362412
2021-02-06,Lausanne (VD),Wald_lower,P.1,0.015736725417686018
2021-02-05,Lausanne (VD),Wald_lower,P.1,0.01574580094339991
2021-02-04,Lausanne (VD),Wald_lower,P.1,0.01487682154270108
2021-02-03,Lausanne (VD),Wald_lower,P.1,0.013060889625030265
2021-02-01,Lausanne (VD),Wald_lower,P.1,0.007970823316408795
2021-01-31,Lausanne (VD),Wald_lower,P.1,0.006133267369892687
2021-01-26,Lausanne (VD),Wald_lower,P.1,0.019798659953105084
2021-01-24,Lausanne (VD),Wald_lower,P.1,0.029281733786969993
2021-01-21,Lausanne (VD),Wald_lower,P.1,0.03750181401914411
2021-01-19,Lausanne (VD),Wald_lower,P.1,0.036179949575149375
2021-01-12,Lausanne (VD),Wald_lower,P.1,0.0001319333597361548
2021-01-10,Lausanne (VD),Wald_lower,P.1,0.0033310458629920246
2021-01-08,Lausanne (VD),Wald_lower,P.1,0.009636184584880428
2021-01-06,Lausanne (VD),Wald_lower,P.1,0.015475142539245318
2021-01-04,Lausanne (VD),Wald_lower,P.1,0.01852424566568495
2021-01-02,Lausanne (VD),Wald_lower,P.1,0.01755395036587412
2021-07-29,Lausanne (VD),Wald_upper,P.1,0.007098811597549452
2021-07-30,Lausanne (VD),Wald_upper,P.1,0.007726567978172854
2021-07-31,Lausanne (VD),Wald_upper,P.1,0.00856947276260863
2021-07-21,Lausanne (VD),Wald_upper,P.1,0.005580765151630047
2021-07-23,Lausanne (VD),Wald_upper,P.1,0.005446237227580787
2021-07-24,Lausanne (VD),Wald_upper,P.1,0.005569847927383596
