,city,estimate,variant,frac
2021-03-18,Laupen (BE),MSE,B.1.351,0.011899110287671473
2021-03-19,Laupen (BE),MSE,B.1.351,0.010440763184524474
2021-03-20,Laupen (BE),MSE,B.1.351,0.009225218546839269
2021-03-21,Laupen (BE),MSE,B.1.351,0.008291587652173438
2021-03-22,Laupen (BE),MSE,B.1.351,0.007705400904317906
2021-03-23,Laupen (BE),MSE,B.1.351,0.007529111495394715
2021-03-24,Laupen (BE),MSE,B.1.351,0.007779025117009871
2021-03-25,Laupen (BE),MSE,B.1.351,0.008443258121071877
2021-03-26,Laupen (BE),MSE,B.1.351,0.009435889604022949
2021-03-27,Laupen (BE),MSE,B.1.351,0.01044401405790083
2021-03-28,Laupen (BE),MSE,B.1.351,0.011240842643719164
2021-03-29,Laupen (BE),MSE,B.1.351,0.011626019196921411
2021-03-30,Laupen (BE),MSE,B.1.351,0.01145707233492395
2021-03-31,Laupen (BE),MSE,B.1.351,0.010687743761756706
2021-04-01,Laupen (BE),MSE,B.1.351,0.009405272509659807
2021-04-02,Laupen (BE),MSE,B.1.351,0.007850054778086462
2021-04-03,Laupen (BE),MSE,B.1.351,0.0063434341367615615
2021-04-04,Laupen (BE),MSE,B.1.351,0.005125066451283821
2021-04-05,Laupen (BE),MSE,B.1.351,0.004197385781021868
2021-04-06,Laupen (BE),MSE,B.1.351,0.0035326537639439933
2021-04-14,Laupen (BE),MSE,B.1.351,0.006422267724917566
2021-04-15,Laupen (BE),MSE,B.1.351,0.007903570884229428
2021-04-16,Laupen (BE),MSE,B.1.351,0.009417010370463271
2021-04-17,Laupen (BE),MSE,B.1.351,0.010813757299511654
2021-04-18,Laupen (BE),MSE,B.1.351,0.01196669662229979
2021-04-19,Laupen (BE),MSE,B.1.351,0.01279058884091495
2021-04-20,Laupen (BE),MSE,B.1.351,0.013248930792194136
2021-04-21,Laupen (BE),MSE,B.1.351,0.013349021343084673
2021-04-22,Laupen (BE),MSE,B.1.351,0.013129235112886373
2021-04-23,Laupen (BE),MSE,B.1.351,0.012643802432677556
2021-04-24,Laupen (BE),MSE,B.1.351,0.01194966895470099
2021-04-25,Laupen (BE),MSE,B.1.351,0.01109810711269614
2021-04-26,Laupen (BE),MSE,B.1.351,0.010131806661834693
2021-04-27,Laupen (BE),MSE,B.1.351,0.009086835685052369
2021-04-28,Laupen (BE),MSE,B.1.351,0.007997586983038698
2021-04-29,Laupen (BE),MSE,B.1.351,0.006901322605578211
2021-04-30,Laupen (BE),MSE,B.1.351,0.005838640751312834
2021-05-01,Laupen (BE),MSE,B.1.351,0.0048485106863699065
2021-05-02,Laupen (BE),MSE,B.1.351,0.003960494855194333
2021-05-03,Laupen (BE),MSE,B.1.351,0.003189244231198139
2021-05-04,Laupen (BE),MSE,B.1.351,0.0025347725055498826
2021-04-12,Laupen (BE),MSE,B.1.351,0.004090551643573116
2021-05-10,Laupen (BE),MSE,B.1.351,0.0004637802451521888
2021-04-13,Laupen (BE),MSE,B.1.351,0.005120790401238337
2021-05-11,Laupen (BE),MSE,B.1.351,0.0003368843874289383
2021-04-07,Laupen (BE),MSE,B.1.351,0.0030943248365386694
2021-05-05,Laupen (BE),MSE,B.1.351,0.0019876746506244892
2021-04-08,Laupen (BE),MSE,B.1.351,0.002849525494736542
2021-05-06,Laupen (BE),MSE,B.1.351,0.0015352270964636152
2021-05-07,Laupen (BE),MSE,B.1.351,0.0011650944502519594
2021-04-10,Laupen (BE),MSE,B.1.351,0.002951813778805943
2021-05-08,Laupen (BE),MSE,B.1.351,0.0008664617577158995
2021-04-11,Laupen (BE),MSE,B.1.351,0.0033705877485410637
2021-05-09,Laupen (BE),MSE,B.1.351,0.0006343384445363913
2021-08-25,Laupen (BE),Wald_lower,B.1.351,-6.196162875821125
2021-08-26,Laupen (BE),Wald_lower,B.1.351,-6.159919715329376
2021-08-27,Laupen (BE),Wald_lower,B.1.351,-6.125738060912844
2021-08-28,Laupen (BE),Wald_lower,B.1.351,-6.100048649847096
2021-08-29,Laupen (BE),Wald_lower,B.1.351,-6.0927979075124945
2021-08-30,Laupen (BE),Wald_lower,B.1.351,-6.115262504653385
2021-08-31,Laupen (BE),Wald_lower,B.1.351,-6.184269304358892
2021-08-18,Laupen (BE),Wald_lower,B.1.351,-6.028089567866902
2021-08-19,Laupen (BE),Wald_lower,B.1.351,-6.085791537024173
2021-08-20,Laupen (BE),Wald_lower,B.1.351,-6.141979920991693
2021-08-21,Laupen (BE),Wald_lower,B.1.351,-6.190842115702491
2021-08-22,Laupen (BE),Wald_lower,B.1.351,-6.226533745495625
2021-08-23,Laupen (BE),Wald_lower,B.1.351,-6.244767017845335
2021-08-24,Laupen (BE),Wald_lower,B.1.351,-6.228297132672529
2021-08-11,Laupen (BE),Wald_lower,B.1.351,-5.774139479854225
2021-08-12,Laupen (BE),Wald_lower,B.1.351,-5.797280302873313
2021-08-13,Laupen (BE),Wald_lower,B.1.351,-5.809706859588743
2021-08-14,Laupen (BE),Wald_lower,B.1.351,-5.834121711485795
2021-08-15,Laupen (BE),Wald_lower,B.1.351,-5.871390334097173
2021-08-16,Laupen (BE),Wald_lower,B.1.351,-5.917539711154354
2021-08-17,Laupen (BE),Wald_lower,B.1.351,-5.970297318289648
2021-08-04,Laupen (BE),Wald_lower,B.1.351,-5.156332072044292
2021-08-05,Laupen (BE),Wald_lower,B.1.351,-5.308279495297143
2021-08-06,Laupen (BE),Wald_lower,B.1.351,-5.443703240535239
2021-08-07,Laupen (BE),Wald_lower,B.1.351,-5.559750205879536
2021-08-08,Laupen (BE),Wald_lower,B.1.351,-5.64488210925576
2021-08-09,Laupen (BE),Wald_lower,B.1.351,-5.701235646592579
2021-08-10,Laupen (BE),Wald_lower,B.1.351,-5.7475502811821855
2021-07-28,Laupen (BE),Wald_lower,B.1.351,-4.509006394113405
2021-07-29,Laupen (BE),Wald_lower,B.1.351,-4.538466402706101
2021-07-30,Laupen (BE),Wald_lower,B.1.351,-4.578125212692995
2021-07-31,Laupen (BE),Wald_lower,B.1.351,-4.631872733962848
2021-08-01,Laupen (BE),Wald_lower,B.1.351,-4.719973924922655
2021-08-02,Laupen (BE),Wald_lower,B.1.351,-4.843275699019543
2021-08-03,Laupen (BE),Wald_lower,B.1.351,-4.988296816681458
2021-07-21,Laupen (BE),Wald_lower,B.1.351,-4.872406184018691
2021-07-22,Laupen (BE),Wald_lower,B.1.351,-4.746072858924732
2021-07-23,Laupen (BE),Wald_lower,B.1.351,-4.6556308332733645
2021-07-24,Laupen (BE),Wald_lower,B.1.351,-4.591128929866885
2021-07-25,Laupen (BE),Wald_lower,B.1.351,-4.541755288659047
2021-07-26,Laupen (BE),Wald_lower,B.1.351,-4.50830220129321
2021-07-27,Laupen (BE),Wald_lower,B.1.351,-4.490337689138635
2021-07-14,Laupen (BE),Wald_lower,B.1.351,-5.729596977734999
2021-07-15,Laupen (BE),Wald_lower,B.1.351,-5.6092966917408456
2021-07-16,Laupen (BE),Wald_lower,B.1.351,-5.536187396957486
2021-07-18,Laupen (BE),Wald_lower,B.1.351,-5.3359758388225575
2021-07-19,Laupen (BE),Wald_lower,B.1.351,-5.187915015242227
2021-07-20,Laupen (BE),Wald_lower,B.1.351,-5.0406585736665415
2021-07-08,Laupen (BE),Wald_lower,B.1.351,-5.873295921619729
2021-07-09,Laupen (BE),Wald_lower,B.1.351,-5.797565067906814
2021-07-10,Laupen (BE),Wald_lower,B.1.351,-5.745891416835169
2021-07-11,Laupen (BE),Wald_lower,B.1.351,-5.71054449288889
2021-06-30,Laupen (BE),Wald_lower,B.1.351,-6.186085817574008
2021-07-01,Laupen (BE),Wald_lower,B.1.351,-6.094396162188054
2021-07-02,Laupen (BE),Wald_lower,B.1.351,-6.016584821908337
2021-07-03,Laupen (BE),Wald_lower,B.1.351,-5.9357642501363985
2021-07-04,Laupen (BE),Wald_lower,B.1.351,-5.848441972713777
2021-07-05,Laupen (BE),Wald_lower,B.1.351,-5.817094666585282
2021-07-06,Laupen (BE),Wald_lower,B.1.351,-5.81761260144526
2021-06-23,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-24,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-25,Laupen (BE),Wald_lower,B.1.351,-7.772277889895238
2021-06-26,Laupen (BE),Wald_lower,B.1.351,-6.98355267597233
2021-06-16,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-17,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-18,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-19,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-21,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-22,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-09,Laupen (BE),Wald_lower,B.1.351,-8.056950800337681
2021-06-10,Laupen (BE),Wald_lower,B.1.351,-9.190392054347681
2021-06-11,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-12,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-13,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-14,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-15,Laupen (BE),Wald_lower,B.1.351,-inf
2021-06-02,Laupen (BE),Wald_lower,B.1.351,-4.72935044682037
2021-06-03,Laupen (BE),Wald_lower,B.1.351,-4.7877273859725085
2021-06-05,Laupen (BE),Wald_lower,B.1.351,-5.390310574926632
2021-06-06,Laupen (BE),Wald_lower,B.1.351,-5.936127632454038
2021-06-07,Laupen (BE),Wald_lower,B.1.351,-6.586297398381431
2021-06-08,Laupen (BE),Wald_lower,B.1.351,-7.261590375258063
2021-05-26,Laupen (BE),Wald_lower,B.1.351,-6.683844785241526
2021-05-27,Laupen (BE),Wald_lower,B.1.351,-6.2004435111148695
2021-05-28,Laupen (BE),Wald_lower,B.1.351,-5.837809951797388
2021-05-29,Laupen (BE),Wald_lower,B.1.351,-5.491297084806621
2021-05-30,Laupen (BE),Wald_lower,B.1.351,-5.196470073770113
2021-05-31,Laupen (BE),Wald_lower,B.1.351,-4.9632638809914535
2021-06-01,Laupen (BE),Wald_lower,B.1.351,-4.804503311627368
2021-05-19,Laupen (BE),Wald_lower,B.1.351,-8.240697993884277
2021-05-20,Laupen (BE),Wald_lower,B.1.351,-8.17495761896975
2021-05-21,Laupen (BE),Wald_lower,B.1.351,-8.236250153655657
2021-05-23,Laupen (BE),Wald_lower,B.1.351,-7.905500274538255
2021-05-24,Laupen (BE),Wald_lower,B.1.351,-7.5109889908178324
2021-05-25,Laupen (BE),Wald_lower,B.1.351,-7.094022207047544
2021-05-12,Laupen (BE),Wald_lower,B.1.351,-8.950212185542764
2021-05-13,Laupen (BE),Wald_lower,B.1.351,-9.123445492763421
2021-05-14,Laupen (BE),Wald_lower,B.1.351,-9.056722906182369
2021-05-15,Laupen (BE),Wald_lower,B.1.351,-8.823495130727673
2021-05-16,Laupen (BE),Wald_lower,B.1.351,-8.671491404551523
2021-05-17,Laupen (BE),Wald_lower,B.1.351,-8.441763898332622
2021-05-18,Laupen (BE),Wald_lower,B.1.351,-8.244837819008927
2021-02-01,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-02,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-03,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-04,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-05,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-06,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-07,Laupen (BE),Wald_lower,B.1.351,-9.873013653801255
2021-02-08,Laupen (BE),Wald_lower,B.1.351,-8.085966861409045
2021-02-09,Laupen (BE),Wald_lower,B.1.351,-7.540161531759196
2021-02-10,Laupen (BE),Wald_lower,B.1.351,-7.431944371261733
2021-02-11,Laupen (BE),Wald_lower,B.1.351,-7.664996338341272
2021-02-12,Laupen (BE),Wald_lower,B.1.351,-8.31551948592737
2021-02-13,Laupen (BE),Wald_lower,B.1.351,-10.051212742441397
2021-02-14,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-15,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-16,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-17,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-18,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-19,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-20,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-21,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-22,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-23,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-24,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-25,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-26,Laupen (BE),Wald_lower,B.1.351,-inf
2021-02-27,Laupen (BE),Wald_lower,B.1.351,-10.27430198006558
2021-02-28,Laupen (BE),Wald_lower,B.1.351,-8.648817338107943
2021-03-01,Laupen (BE),Wald_lower,B.1.351,-7.94360028902267
2021-03-02,Laupen (BE),Wald_lower,B.1.351,-7.356705337935994
2021-03-03,Laupen (BE),Wald_lower,B.1.351,-6.838025808790582
2021-03-04,Laupen (BE),Wald_lower,B.1.351,-6.392631861332737
2021-03-05,Laupen (BE),Wald_lower,B.1.351,-6.048156825198749
2021-03-06,Laupen (BE),Wald_lower,B.1.351,-5.746607700272257
2021-03-07,Laupen (BE),Wald_lower,B.1.351,-5.472552160732467
2021-03-08,Laupen (BE),Wald_lower,B.1.351,-5.283354442375488
2021-03-09,Laupen (BE),Wald_lower,B.1.351,-5.198464662694683
2021-03-10,Laupen (BE),Wald_lower,B.1.351,-5.2149486403597205
2021-03-11,Laupen (BE),Wald_lower,B.1.351,-5.254620649335484
2021-03-12,Laupen (BE),Wald_lower,B.1.351,-5.333449217967634
2021-03-13,Laupen (BE),Wald_lower,B.1.351,-5.392198609482359
2021-03-14,Laupen (BE),Wald_lower,B.1.351,-5.43725060297455
2021-03-15,Laupen (BE),Wald_lower,B.1.351,-5.512240631250953
2021-03-16,Laupen (BE),Wald_lower,B.1.351,-5.604697655895127
2021-03-17,Laupen (BE),Wald_lower,B.1.351,-5.705988215544303
2021-03-18,Laupen (BE),Wald_lower,B.1.351,-5.810046037128627
2021-03-19,Laupen (BE),Wald_lower,B.1.351,-5.910882230755293
2021-03-20,Laupen (BE),Wald_lower,B.1.351,-5.929847145729368
2021-03-21,Laupen (BE),Wald_lower,B.1.351,-5.979524964178068
2021-03-22,Laupen (BE),Wald_lower,B.1.351,-6.034472122273555
2021-03-23,Laupen (BE),Wald_lower,B.1.351,-6.084740473602099
2021-03-24,Laupen (BE),Wald_lower,B.1.351,-6.032952175993069
2021-03-25,Laupen (BE),Wald_lower,B.1.351,-5.97867292295323
2021-03-26,Laupen (BE),Wald_lower,B.1.351,-5.810650012312577
2021-03-27,Laupen (BE),Wald_lower,B.1.351,-5.615610473879567
2021-03-28,Laupen (BE),Wald_lower,B.1.351,-5.526317298775445
2021-03-29,Laupen (BE),Wald_lower,B.1.351,-5.5351620712332545
2021-03-30,Laupen (BE),Wald_lower,B.1.351,-5.629705509723259
2021-03-31,Laupen (BE),Wald_lower,B.1.351,-5.865738415915287
2021-04-01,Laupen (BE),Wald_lower,B.1.351,-6.233095150460517
2021-04-02,Laupen (BE),Wald_lower,B.1.351,-6.642342171583671
2021-04-03,Laupen (BE),Wald_lower,B.1.351,-6.954690489770758
2021-04-04,Laupen (BE),Wald_lower,B.1.351,-7.177278936297584
2021-04-05,Laupen (BE),Wald_lower,B.1.351,-7.527813440647655
2021-04-06,Laupen (BE),Wald_lower,B.1.351,-7.880351715392491
2021-04-14,Laupen (BE),Wald_lower,B.1.351,-8.008231596153415
2021-04-15,Laupen (BE),Wald_lower,B.1.351,-7.5721162712471015
2021-04-16,Laupen (BE),Wald_lower,B.1.351,-7.121809784967978
2021-04-17,Laupen (BE),Wald_lower,B.1.351,-6.744714375557731
2021-04-18,Laupen (BE),Wald_lower,B.1.351,-6.423962578364681
2021-04-19,Laupen (BE),Wald_lower,B.1.351,-6.152104824553492
2021-04-20,Laupen (BE),Wald_lower,B.1.351,-5.952423684830492
2021-04-21,Laupen (BE),Wald_lower,B.1.351,-5.807061250649813
2021-04-22,Laupen (BE),Wald_lower,B.1.351,-5.682511327600461
2021-04-23,Laupen (BE),Wald_lower,B.1.351,-5.599060714344619
2021-04-24,Laupen (BE),Wald_lower,B.1.351,-5.551685615639143
2021-04-25,Laupen (BE),Wald_lower,B.1.351,-5.531981997826952
2021-04-26,Laupen (BE),Wald_lower,B.1.351,-5.539725644100324
2021-04-27,Laupen (BE),Wald_lower,B.1.351,-5.57708418085958
2021-04-28,Laupen (BE),Wald_lower,B.1.351,-5.644899364051142
2021-04-29,Laupen (BE),Wald_lower,B.1.351,-5.736918338949995
2021-04-30,Laupen (BE),Wald_lower,B.1.351,-5.85869275102457
2021-05-01,Laupen (BE),Wald_lower,B.1.351,-6.009503164880458
2021-05-02,Laupen (BE),Wald_lower,B.1.351,-6.185247677713768
2021-05-03,Laupen (BE),Wald_lower,B.1.351,-6.387915197917954
2021-05-04,Laupen (BE),Wald_lower,B.1.351,-6.618622234527228
2021-04-12,Laupen (BE),Wald_lower,B.1.351,-8.880988310419136
2021-05-10,Laupen (BE),Wald_lower,B.1.351,-8.332067831361034
2021-04-13,Laupen (BE),Wald_lower,B.1.351,-8.618455619625074
2021-05-11,Laupen (BE),Wald_lower,B.1.351,-8.664670048839692
2021-04-07,Laupen (BE),Wald_lower,B.1.351,-8.243469747075803
2021-05-05,Laupen (BE),Wald_lower,B.1.351,-6.893711796715589
2021-04-08,Laupen (BE),Wald_lower,B.1.351,-8.661037409440784
2021-05-06,Laupen (BE),Wald_lower,B.1.351,-7.178271354810461
2021-05-07,Laupen (BE),Wald_lower,B.1.351,-7.434246099505675
2021-04-10,Laupen (BE),Wald_lower,B.1.351,-9.190719171520668
2021-05-08,Laupen (BE),Wald_lower,B.1.351,-7.708118504795358
2021-04-11,Laupen (BE),Wald_lower,B.1.351,-9.042849526076361
2021-05-09,Laupen (BE),Wald_lower,B.1.351,-8.012931753835975
2021-08-25,Laupen (BE),Wald_upper,B.1.351,-3.8461651685365332
2021-08-26,Laupen (BE),Wald_upper,B.1.351,-3.7853800120065517
2021-08-27,Laupen (BE),Wald_upper,B.1.351,-3.721908377712635
2021-08-28,Laupen (BE),Wald_upper,B.1.351,-3.6590766242295407
2021-08-29,Laupen (BE),Wald_upper,B.1.351,-3.5933471871270317
2021-08-30,Laupen (BE),Wald_upper,B.1.351,-3.516779334934479
2021-08-31,Laupen (BE),Wald_upper,B.1.351,-3.413558859634941
2021-08-18,Laupen (BE),Wald_upper,B.1.351,-4.0227315940696045
2021-08-19,Laupen (BE),Wald_upper,B.1.351,-4.030194979450422
2021-08-20,Laupen (BE),Wald_upper,B.1.351,-4.028629370544939
2021-08-21,Laupen (BE),Wald_upper,B.1.351,-4.0149869700137755
2021-08-22,Laupen (BE),Wald_upper,B.1.351,-3.9862409940339205
2021-08-23,Laupen (BE),Wald_upper,B.1.351,-3.9412266080035567
2021-08-24,Laupen (BE),Wald_upper,B.1.351,-3.898246792458276
2021-08-11,Laupen (BE),Wald_upper,B.1.351,-3.8877872140148613
2021-08-12,Laupen (BE),Wald_upper,B.1.351,-3.9051558971776608
2021-08-13,Laupen (BE),Wald_upper,B.1.351,-3.9356558205129497
2021-08-14,Laupen (BE),Wald_upper,B.1.351,-3.96055348925654
2021-08-15,Laupen (BE),Wald_upper,B.1.351,-3.979968018470611
2021-08-16,Laupen (BE),Wald_upper,B.1.351,-3.996973575817372
2021-08-17,Laupen (BE),Wald_upper,B.1.351,-4.01176736805565
2021-08-04,Laupen (BE),Wald_upper,B.1.351,-3.5244815919530965
2021-08-05,Laupen (BE),Wald_upper,B.1.351,-3.614608797721285
2021-08-06,Laupen (BE),Wald_upper,B.1.351,-3.698828834988005
2021-08-07,Laupen (BE),Wald_upper,B.1.351,-3.7637896990852195
2021-08-08,Laupen (BE),Wald_upper,B.1.351,-3.814199902804635
2021-08-09,Laupen (BE),Wald_upper,B.1.351,-3.8516088802611743
2021-08-10,Laupen (BE),Wald_upper,B.1.351,-3.8684082957896195
2021-07-28,Laupen (BE),Wald_upper,B.1.351,-3.0744163801455175
2021-07-29,Laupen (BE),Wald_upper,B.1.351,-3.1103920367477382
2021-07-30,Laupen (BE),Wald_upper,B.1.351,-3.160826597902666
2021-07-31,Laupen (BE),Wald_upper,B.1.351,-3.2279668971663
2021-08-01,Laupen (BE),Wald_upper,B.1.351,-3.296921911944939
2021-08-02,Laupen (BE),Wald_upper,B.1.351,-3.3679832850674187
2021-08-03,Laupen (BE),Wald_upper,B.1.351,-3.4488080073678122
2021-07-21,Laupen (BE),Wald_upper,B.1.351,-2.958212302418923
2021-07-22,Laupen (BE),Wald_upper,B.1.351,-2.9668437059312476
2021-07-23,Laupen (BE),Wald_upper,B.1.351,-2.961293540720531
2021-07-24,Laupen (BE),Wald_upper,B.1.351,-2.959664392400778
2021-07-25,Laupen (BE),Wald_upper,B.1.351,-2.976072774160309
2021-07-26,Laupen (BE),Wald_upper,B.1.351,-3.007317730732111
2021-07-27,Laupen (BE),Wald_upper,B.1.351,-3.0485416275138317
2021-07-14,Laupen (BE),Wald_upper,B.1.351,-2.763863749275
2021-07-15,Laupen (BE),Wald_upper,B.1.351,-2.878366602646035
2021-07-16,Laupen (BE),Wald_upper,B.1.351,-2.8942352012377954
2021-07-18,Laupen (BE),Wald_upper,B.1.351,-2.8880607891183727
2021-07-19,Laupen (BE),Wald_upper,B.1.351,-2.906907563329624
2021-07-20,Laupen (BE),Wald_upper,B.1.351,-2.920080437120792
2021-07-08,Laupen (BE),Wald_upper,B.1.351,-3.000230383088064
2021-07-09,Laupen (BE),Wald_upper,B.1.351,-2.902929018501176
2021-07-10,Laupen (BE),Wald_upper,B.1.351,-2.784682455633206
2021-07-11,Laupen (BE),Wald_upper,B.1.351,-2.704823403463029
2021-06-30,Laupen (BE),Wald_upper,B.1.351,-3.2347618366057196
2021-07-01,Laupen (BE),Wald_upper,B.1.351,-3.230821118405683
2021-07-02,Laupen (BE),Wald_upper,B.1.351,-3.2523766957008817
2021-07-03,Laupen (BE),Wald_upper,B.1.351,-3.3035529243113397
2021-07-04,Laupen (BE),Wald_upper,B.1.351,-3.3675209226773126
2021-07-05,Laupen (BE),Wald_upper,B.1.351,-3.3635404576739156
2021-07-06,Laupen (BE),Wald_upper,B.1.351,-3.3002438796518296
2021-06-23,Laupen (BE),Wald_upper,B.1.351,-2.9085619606753186
2021-06-24,Laupen (BE),Wald_upper,B.1.351,-3.172326944970319
2021-06-25,Laupen (BE),Wald_upper,B.1.351,-3.0682498841996573
2021-06-26,Laupen (BE),Wald_upper,B.1.351,-3.0395321351874935
2021-06-16,Laupen (BE),Wald_upper,B.1.351,-2.756593006823671
2021-06-17,Laupen (BE),Wald_upper,B.1.351,-2.4895809938647147
2021-06-18,Laupen (BE),Wald_upper,B.1.351,-2.301454415951206
2021-06-19,Laupen (BE),Wald_upper,B.1.351,-2.3805804562262427
2021-06-21,Laupen (BE),Wald_upper,B.1.351,-2.4991584443563273
2021-06-22,Laupen (BE),Wald_upper,B.1.351,-2.519872063791519
2021-06-09,Laupen (BE),Wald_upper,B.1.351,-1.3158008678474413
2021-06-10,Laupen (BE),Wald_upper,B.1.351,-1.6675883932944053
2021-06-11,Laupen (BE),Wald_upper,B.1.351,-2.2284934884112784
2021-06-12,Laupen (BE),Wald_upper,B.1.351,-2.7149019012803803
2021-06-13,Laupen (BE),Wald_upper,B.1.351,-2.9275603507411216
2021-06-14,Laupen (BE),Wald_upper,B.1.351,-2.981835117039914
2021-06-15,Laupen (BE),Wald_upper,B.1.351,-2.9664651624174994
2021-06-02,Laupen (BE),Wald_upper,B.1.351,-1.1581659504508848
2021-06-03,Laupen (BE),Wald_upper,B.1.351,-1.1328350149992763
2021-06-05,Laupen (BE),Wald_upper,B.1.351,-1.1074796600827685
2021-06-06,Laupen (BE),Wald_upper,B.1.351,-1.1049776890640786
2021-06-07,Laupen (BE),Wald_upper,B.1.351,-1.0912803059383527
2021-06-08,Laupen (BE),Wald_upper,B.1.351,-1.175485810738877
2021-05-26,Laupen (BE),Wald_upper,B.1.351,-1.4576395682605088
2021-05-27,Laupen (BE),Wald_upper,B.1.351,-1.4217025852477518
2021-05-28,Laupen (BE),Wald_upper,B.1.351,-1.3885497767213155
2021-05-29,Laupen (BE),Wald_upper,B.1.351,-1.3846918589647175
2021-05-30,Laupen (BE),Wald_upper,B.1.351,-1.3352647965674729
2021-05-31,Laupen (BE),Wald_upper,B.1.351,-1.2643900957223018
2021-06-01,Laupen (BE),Wald_upper,B.1.351,-1.196148736685991
2021-05-19,Laupen (BE),Wald_upper,B.1.351,-2.8486658404206686
2021-05-20,Laupen (BE),Wald_upper,B.1.351,-2.500386924440568
2021-05-21,Laupen (BE),Wald_upper,B.1.351,-2.0371717809120145
2021-05-23,Laupen (BE),Wald_upper,B.1.351,-1.583772518565722
2021-05-24,Laupen (BE),Wald_upper,B.1.351,-1.5658942166927763
2021-05-25,Laupen (BE),Wald_upper,B.1.351,-1.5352211503184146
2021-05-12,Laupen (BE),Wald_upper,B.1.351,-3.957172710576632
2021-05-13,Laupen (BE),Wald_upper,B.1.351,-3.9382501151118783
2021-05-14,Laupen (BE),Wald_upper,B.1.351,-3.9042303719990867
2021-05-15,Laupen (BE),Wald_upper,B.1.351,-3.834766503877916
2021-05-16,Laupen (BE),Wald_upper,B.1.351,-3.67316786652884
2021-05-17,Laupen (BE),Wald_upper,B.1.351,-3.496581171738332
2021-05-18,Laupen (BE),Wald_upper,B.1.351,-3.25675276612915
2021-02-01,Laupen (BE),Wald_upper,B.1.351,-3.0735161962811626
2021-02-02,Laupen (BE),Wald_upper,B.1.351,-2.9516057095250567
2021-02-03,Laupen (BE),Wald_upper,B.1.351,-2.7000790991001162
2021-02-04,Laupen (BE),Wald_upper,B.1.351,-2.4588584441618964
2021-02-05,Laupen (BE),Wald_upper,B.1.351,-1.8956521508630222
2021-02-06,Laupen (BE),Wald_upper,B.1.351,-1.6077984000513226
2021-02-07,Laupen (BE),Wald_upper,B.1.351,-1.5712071376223822
2021-02-08,Laupen (BE),Wald_upper,B.1.351,-1.8383095971081755
2021-02-09,Laupen (BE),Wald_upper,B.1.351,-1.8974104906337437
2021-02-10,Laupen (BE),Wald_upper,B.1.351,-1.8912345009790101
2021-02-11,Laupen (BE),Wald_upper,B.1.351,-1.83349372489127
2021-02-12,Laupen (BE),Wald_upper,B.1.351,-1.7090096932792505
2021-02-13,Laupen (BE),Wald_upper,B.1.351,-1.3939229615684856
2021-02-14,Laupen (BE),Wald_upper,B.1.351,-1.3241015533380898
2021-02-15,Laupen (BE),Wald_upper,B.1.351,-1.5913408232456687
2021-02-16,Laupen (BE),Wald_upper,B.1.351,-1.832548984279387
2021-02-17,Laupen (BE),Wald_upper,B.1.351,-2.22628717989701
2021-02-18,Laupen (BE),Wald_upper,B.1.351,-2.6109349710703764
2021-02-19,Laupen (BE),Wald_upper,B.1.351,-2.9287650276753334
2021-02-20,Laupen (BE),Wald_upper,B.1.351,-3.157971896500741
2021-02-21,Laupen (BE),Wald_upper,B.1.351,-3.302331932622346
2021-02-22,Laupen (BE),Wald_upper,B.1.351,-3.347850563630696
2021-02-23,Laupen (BE),Wald_upper,B.1.351,-3.304635748541279
2021-02-24,Laupen (BE),Wald_upper,B.1.351,-3.2151007272288243
2021-02-25,Laupen (BE),Wald_upper,B.1.351,-3.0839058785739644
2021-02-26,Laupen (BE),Wald_upper,B.1.351,-2.8820258996514996
